Date,Time,Day_of_Week,Barangay,Latitude,Longitude,Weather,Property_Type,Fire_Cause,Fire_Severity,Casualty_Count,Response_Time,Fire_Duration
03/07/2020,4:50,Friday,San Nicolas (Mag-ampong),14.06030734,121.3208447,Sunny,Industrial,Electrical,High,4,9,53
07/07/2021,3:21,Wednesday,San Buenaventura (Palakpakin),14.07078936,121.3235056,Cloudy,Residential,Cooking,Low,0,12,127
16/09/2023,22:54,Saturday,San Buenaventura (Palakpakin),14.06998955,121.3340974,Sunny,Industrial,Natural,High,3,9,16
21/02/2020,3:59,Friday,VII-B,14.06729525,121.3220609,Rainy,Commercial,Cooking,Medium,2,12,18
04/01/2020,13:46,Saturday,IV-A,14.06852513,121.3171578,Stormy,Residential,Electrical,Low,1,8,11
31/03/2020,22:30,Tuesday,VI-A (Mavenida),14.07248703,121.3206117,Cloudy,Residential,Cooking,Medium,2,8,42
23/10/2021,23:07,Saturday,Santa Isabel,14.07036168,121.3129939,Cloudy,Commercial,Other,Medium,2,5,22
09/02/2021,11:24,Tuesday,IV-B,14.06921515,121.3205042,Cloudy,Forest,Natural,Low,0,13,10
26/08/2021,21:28,Thursday,Santa Ana,14.0677991,121.3192328,Cloudy,Commercial,Natural,Low,1,9,11
26/12/2020,22:45,Saturday,Santo Angel (Ilog),14.06289245,121.3230326,Cloudy,Residential,Cooking,High,8,10,144
16/10/2022,13:00,Sunday,Santiago II (Bulaho),14.07108731,121.3203407,Sunny,Residential,Arson,Low,2,9,10
20/01/2023,1:49,Friday,Santa Catalina (Sandig),14.07764696,121.3148706,Rainy,Residential,Other,High,8,11,103
01/07/2023,21:48,Saturday,San Diego (Tilim),14.06278094,121.3201515,Cloudy,Commercial,Natural,Medium,1,9,10
01/01/2023,8:05,Sunday,San Mateo (Imok),14.07010896,121.311918,Stormy,Industrial,Natural,High,7,6,244
22/01/2021,17:58,Friday,Santa Elena,14.06212483,121.3251046,Stormy,Residential,Cooking,Medium,6,5,86
20/10/2023,11:32,Friday,San Bartolome (Matang-ag),14.07274243,121.3241378,Cloudy,Residential,Electrical,Low,1,11,31
21/11/2024,20:50,Thursday,San Cristobal,14.07325819,121.3127547,Cloudy,Residential,Arson,Low,0,11,21
10/09/2021,20:45,Friday,II-D (Bulante),14.07613099,121.324853,Cloudy,Residential,Arson,Low,1,10,10
07/02/2024,16:04,Wednesday,V-D,14.0747582,121.3268125,Sunny,Forest,Other,High,2,9,101
31/05/2023,22:14,Wednesday,II-A (Triangulo Guadalupe 2),14.08261325,121.326648,Sunny,Residential,Other,Medium,2,9,87
27/08/2022,18:33,Saturday,Santiago II (Bulaho),14.06599096,121.3159044,Sunny,Residential,Arson,Low,1,5,90
08/05/2023,19:59,Monday,Bautista,14.06493272,121.3244126,Sunny,Forest,Arson,Low,0,8,10
27/10/2020,2:20,Tuesday,V-B,14.0693697,121.3194968,Sunny,Residential,Natural,Medium,4,14,10
19/10/2024,6:12,Saturday,V-B,14.07831309,121.3249905,Cloudy,Industrial,Natural,Low,0,8,17
31/03/2022,19:29,Thursday,San Lorenzo (Saluyan),14.06279654,121.3196219,Sunny,Commercial,Other,Medium,3,13,57
09/05/2021,18:06,Sunday,I-A (Sambat),14.07160763,121.3253969,Sunny,Residential,Cooking,Low,1,11,10
12/04/2020,16:15,Sunday,Santo Angel (Ilog),14.07309193,121.3112936,Rainy,Residential,Arson,High,4,8,84
27/12/2023,17:03,Wednesday,Santiago II (Bulaho),14.07147354,121.3248779,Cloudy,Residential,Electrical,Low,1,10,45
02/07/2024,0:09,Tuesday,Santiago 1 (Bulaho),14.06997223,121.3166081,Sunny,Industrial,Arson,Medium,1,13,10
23/11/2022,22:39,Wednesday,San Antonio 1 (Balanga),14.06143099,121.3243317,Sunny,Residential,Electrical,Low,0,9,10
14/01/2022,19:59,Friday,VI-B,14.06896108,121.31486,Rainy,Industrial,Electrical,Low,0,9,36
02/04/2020,17:43,Thursday,San Bartolome (Matang-ag),14.06378942,121.3161618,Sunny,Forest,Natural,Low,0,11,40
08/05/2020,0:59,Friday,San Antonio 1 (Balanga),14.05952699,121.3227448,Rainy,Residential,Cooking,Medium,1,12,13
16/08/2024,21:00,Friday,VI-D (Lparkers),14.06357951,121.3268832,Sunny,Residential,Arson,Low,1,9,63
27/01/2022,19:06,Thursday,San Marcos (Tikew),14.07030352,121.3196018,Cloudy,Commercial,Cooking,Low,0,9,22
03/11/2021,20:55,Wednesday,Atisan,14.07558201,121.3221769,Cloudy,Residential,Electrical,Low,0,8,34
21/06/2024,19:03,Friday,Bautista,14.0747511,121.3134331,Sunny,Residential,Electrical,Medium,6,8,230
10/03/2020,21:31,Tuesday,Santiago II (Bulaho),14.07822042,121.318359,Sunny,Commercial,Arson,Low,1,7,10
21/12/2023,22:36,Thursday,Santa Veronica (Bae),14.07103423,121.3128422,Cloudy,Commercial,Cooking,Medium,5,10,71
07/07/2023,20:42,Friday,San Roque (Sambat),14.07227457,121.3217162,Cloudy,Residential,Other,High,7,5,10
29/07/2020,4:31,Wednesday,Santo Niño (Arsum),14.06534134,121.3212023,Stormy,Residential,Natural,High,11,5,94
08/01/2022,19:47,Saturday,VI-C (Bagong Pook),14.07549977,121.3188745,Sunny,Forest,Natural,High,2,10,147
19/03/2020,0:33,Thursday,VII-C,14.06980732,121.3142135,Sunny,Commercial,Electrical,Medium,3,5,78
13/02/2023,0:31,Monday,San Roque (Sambat),14.07270706,121.3326046,Sunny,Residential,Natural,Low,0,9,24
28/12/2024,18:23,Saturday,Santiago 1 (Bulaho),14.06588026,121.322299,Cloudy,Forest,Arson,Medium,0,11,49
05/02/2021,21:24,Friday,San Diego (Tilim),14.06638638,121.3213993,Rainy,Residential,Arson,Medium,6,7,39
30/04/2020,18:30,Thursday,VI-E (YMCA),14.06979082,121.3248919,Stormy,Residential,Natural,High,7,9,15
23/07/2021,6:42,Friday,San Nicolas (Mag-ampong),14.06930041,121.3286779,Sunny,Residential,Electrical,High,8,8,16
01/04/2022,19:05,Friday,VII-B,14.07425198,121.3225075,Sunny,Residential,Arson,Low,1,10,16
18/09/2022,20:28,Sunday,III-D (Vilongco),14.06684923,121.3164662,Sunny,Commercial,Electrical,Low,2,9,14
22/05/2023,20:56,Monday,VII-E,14.06988222,121.3245554,Sunny,Industrial,Arson,Medium,2,6,19
26/10/2024,17:00,Saturday,VII-B,14.06270044,121.3192124,Sunny,Forest,Arson,Low,0,6,65
30/05/2020,17:06,Saturday,V-B,14.0703484,121.3095836,Cloudy,Commercial,Electrical,Low,1,8,47
22/04/2022,2:48,Friday,I-A (Sambat),14.07424144,121.3211074,Sunny,Industrial,Electrical,Low,0,11,118
18/02/2022,20:50,Friday,Santa Ana,14.065849,121.3166975,Cloudy,Residential,Natural,High,6,15,36
11/04/2023,11:45,Tuesday,Santa Elena,14.07546863,121.3107618,Sunny,Commercial,Arson,Medium,3,14,67
30/04/2024,21:17,Tuesday,Santa Maria Magdalena (Boe / Kuba),14.06757207,121.3281879,Cloudy,Residential,Electrical,Low,0,7,19
13/09/2023,19:29,Wednesday,San Francisco (Calihan),14.07283841,121.3260516,Rainy,Residential,Electrical,Medium,3,6,99
28/09/2023,20:18,Thursday,VI-E (YMCA),14.06635013,121.3066884,Rainy,Residential,Cooking,Medium,4,12,110
04/12/2024,22:19,Wednesday,San Crispin (Lumbangan),14.07301883,121.3248906,Sunny,Forest,Other,High,1,5,175
07/08/2023,10:55,Monday,VII-E,14.06993674,121.3236858,Rainy,Residential,Electrical,Low,1,9,10
04/12/2024,14:21,Wednesday,San Crispin (Lumbangan),14.07318399,121.3217915,Sunny,Residential,Electrical,High,6,8,158
19/01/2021,22:07,Tuesday,San Ignacio,14.06911664,121.3194362,Rainy,Residential,Natural,High,10,14,264
01/08/2023,15:57,Tuesday,II-A (Triangulo Guadalupe 2),14.06613534,121.3151152,Cloudy,Residential,Natural,Low,1,8,40
24/03/2020,22:49,Tuesday,Santa Cruz (Putol),14.0762339,121.3259423,Sunny,Residential,Other,High,4,6,51
23/07/2020,21:57,Thursday,San Gregorio,14.06305573,121.3248128,Sunny,Residential,Natural,Medium,3,9,60
22/06/2023,23:44,Thursday,II-F (Villa Rey),14.07083129,121.3144421,Stormy,Residential,Arson,Low,1,12,10
17/08/2022,9:14,Wednesday,IV-C,14.07195868,121.3204084,Cloudy,Residential,Arson,Medium,2,10,178
18/07/2024,21:03,Thursday,Santo Niño (Arsum),14.07263188,121.317751,Cloudy,Residential,Cooking,Low,1,11,22
19/09/2024,18:33,Thursday,San Joaquin,14.06374988,121.3205523,Sunny,Residential,Natural,High,9,10,149
17/05/2023,16:37,Wednesday,I-B (City+Riverside),14.07168068,121.32832,Rainy,Forest,Arson,Low,0,7,43
18/05/2022,0:16,Wednesday,IV-A,14.0704731,121.3211353,Rainy,Commercial,Natural,Low,1,15,18
01/06/2023,11:28,Thursday,III-A (Hermanos Belen),14.07564179,121.3267944,Sunny,Commercial,Cooking,High,6,6,10
18/11/2021,6:44,Thursday,San Ignacio,14.06480719,121.3225355,Sunny,Residential,Electrical,Medium,3,10,50
07/10/2020,20:13,Wednesday,San Francisco (Calihan),14.06576249,121.325583,Rainy,Residential,Electrical,Low,3,8,102
07/02/2024,14:35,Wednesday,IV-C,14.0618661,121.316445,Sunny,Commercial,Electrical,Medium,3,10,71
10/10/2023,22:03,Tuesday,San Diego (Tilim),14.06546997,121.3131432,Sunny,Residential,Cooking,Medium,0,9,16
27/07/2020,7:06,Monday,V-B,14.07021558,121.3267136,Cloudy,Forest,Natural,Low,0,8,66
31/08/2022,22:10,Wednesday,I-C (Bagong Bayan),14.0722126,121.3191966,Rainy,Forest,Arson,Medium,2,13,104
25/12/2023,2:41,Monday,San Gabriel (Butucan),14.07294678,121.3170051,Sunny,Residential,Natural,High,9,14,17
30/07/2022,11:46,Saturday,IV-C,14.07258609,121.3259672,Sunny,Forest,Natural,High,2,11,59
05/05/2024,12:43,Sunday,Santiago 1 (Bulaho),14.07286281,121.3197149,Sunny,Residential,Natural,Medium,3,9,194
25/10/2024,11:24,Friday,III-D (Vilongco),14.06707097,121.3213787,Cloudy,Commercial,Electrical,Low,0,12,10
05/11/2020,0:41,Thursday,San Jose (Malamig),14.06966827,121.3190907,Cloudy,Residential,Arson,Low,2,7,10
18/02/2021,20:21,Thursday,San Vicente,14.07316801,121.3158588,Cloudy,Residential,Electrical,Medium,1,9,10
20/06/2021,3:36,Sunday,San Buenaventura (Palakpakin),14.06724713,121.3234074,Rainy,Residential,Arson,Low,0,7,41
19/07/2023,20:56,Wednesday,San Pedro,14.05895858,121.3176915,Sunny,Residential,Cooking,Low,1,11,10
11/03/2021,20:44,Thursday,San Francisco (Calihan),14.07150274,121.3139523,Rainy,Residential,Arson,Low,0,8,114
01/02/2020,1:22,Saturday,III-D (Vilongco),14.06981465,121.3160277,Rainy,Commercial,Arson,Medium,2,9,10
07/06/2024,0:57,Friday,San Buenaventura (Palakpakin),14.06799331,121.3130015,Cloudy,Residential,Natural,Low,0,7,10
29/09/2021,0:01,Wednesday,VI-C (Bagong Pook),14.07583944,121.3181831,Sunny,Residential,Cooking,Low,0,5,30
24/08/2022,20:56,Wednesday,I-C (Bagong Bayan),14.06938738,121.3276356,Cloudy,Residential,Cooking,Medium,2,15,208
07/10/2024,23:54,Monday,San Ignacio,14.06999442,121.3253056,Rainy,Residential,Cooking,Low,2,10,68
13/10/2024,20:28,Sunday,I-A (Sambat),14.07837973,121.3171498,Cloudy,Residential,Cooking,Low,1,5,31
08/11/2020,6:46,Sunday,San Buenaventura (Palakpakin),14.06768529,121.3096387,Sunny,Residential,Electrical,Medium,4,6,16
06/07/2020,18:58,Monday,San Francisco (Calihan),14.0709196,121.3212345,Stormy,Residential,Cooking,Medium,2,10,96
21/06/2022,15:58,Tuesday,II-E (San Anton),14.07262429,121.3228467,Cloudy,Residential,Cooking,Medium,1,12,10
23/01/2022,21:06,Sunday,Santo Niño (Arsum),14.07019255,121.3274907,Sunny,Commercial,Other,Medium,1,12,10
27/05/2024,0:09,Monday,San Nicolas (Mag-ampong),14.06754447,121.3092479,Sunny,Commercial,Arson,High,7,10,51
26/10/2024,7:37,Saturday,San Gabriel (Butucan),14.06783354,121.3184083,Sunny,Residential,Natural,High,6,6,119
01/10/2023,11:13,Sunday,San Gregorio,14.05897672,121.321243,Sunny,Residential,Cooking,High,11,15,65
15/04/2022,16:39,Friday,Santa Maria Magdalena (Boe / Kuba),14.06925583,121.3222491,Sunny,Residential,Cooking,High,7,9,40
12/08/2023,9:31,Saturday,VII-B,14.05887742,121.3285148,Sunny,Industrial,Cooking,High,2,11,168
18/02/2020,10:21,Tuesday,San Mateo (Imok),14.06995394,121.3265052,Cloudy,Residential,Electrical,Low,1,9,45
09/03/2022,2:02,Wednesday,Santiago II (Bulaho),14.07236071,121.327506,Sunny,Residential,Electrical,Medium,0,10,80
31/01/2022,21:28,Monday,San Lucas 1 (Sabang),14.07485839,121.324693,Cloudy,Residential,Cooking,High,6,11,22
03/10/2024,9:39,Thursday,San Vicente,14.06842371,121.325475,Sunny,Residential,Cooking,Low,0,11,10
12/03/2020,5:14,Thursday,IV-A,14.05959446,121.3242462,Sunny,Forest,Arson,Low,0,6,72
08/07/2024,15:31,Monday,San Miguel (Balintin),14.07673007,121.3255828,Sunny,Residential,Electrical,Medium,3,11,77
28/12/2021,16:59,Tuesday,Santa Veronica (Bae),14.07714611,121.3204698,Cloudy,Commercial,Natural,Low,1,15,10
05/01/2020,3:19,Sunday,IV-C,14.07302996,121.3281768,Rainy,Residential,Natural,Medium,4,5,114
07/01/2020,3:17,Tuesday,VII-E,14.05918712,121.3234797,Cloudy,Commercial,Arson,High,13,11,46
02/08/2021,18:15,Monday,Santa Elena,14.06201595,121.3261999,Sunny,Residential,Electrical,High,8,8,47
24/11/2020,18:58,Tuesday,II-A (Triangulo Guadalupe 2),14.07131335,121.3057728,Sunny,Forest,Other,Low,1,8,54
19/06/2020,8:31,Friday,Bautista,14.06895224,121.3102023,Rainy,Residential,Cooking,Medium,0,8,26
28/09/2020,4:51,Monday,II-C (Unson),14.06886567,121.3196413,Sunny,Residential,Other,Medium,3,8,27
27/08/2023,5:22,Sunday,San Roque (Sambat),14.06535825,121.3169681,Rainy,Commercial,Electrical,Low,0,11,10
09/12/2021,22:03,Thursday,San Rafael (Buluburan),14.08436517,121.3214226,Sunny,Residential,Natural,Medium,1,6,63
12/10/2021,21:19,Tuesday,Santiago 1 (Bulaho),14.06199183,121.3187095,Cloudy,Residential,Cooking,Low,1,9,41
12/02/2020,3:49,Wednesday,II-A (Triangulo Guadalupe 2),14.07114051,121.3173173,Sunny,Residential,Electrical,Medium,2,6,60
07/04/2020,13:24,Tuesday,Santo Niño (Arsum),14.0679532,121.3193464,Rainy,Forest,Natural,Medium,1,9,76
24/01/2021,12:43,Sunday,III-D (Vilongco),14.06091734,121.3176032,Cloudy,Residential,Electrical,Low,1,6,17
02/08/2021,21:43,Monday,San Gregorio,14.07507092,121.3206828,Sunny,Residential,Other,High,5,15,91
07/06/2023,5:00,Wednesday,Santa Veronica (Bae),14.06503558,121.3240447,Sunny,Residential,Natural,High,8,9,254
16/07/2022,6:02,Saturday,San Francisco (Calihan),14.07877186,121.3165676,Cloudy,Commercial,Electrical,Medium,1,11,51
12/06/2022,5:56,Sunday,Santa Isabel,14.06980217,121.3201945,Sunny,Industrial,Natural,Medium,3,10,59
31/03/2024,17:00,Sunday,II-F (Villa Rey),14.06694076,121.3176833,Cloudy,Residential,Cooking,Low,0,12,15
25/08/2020,20:12,Tuesday,III-C (Labak/De Roma),14.06694108,121.3170275,Stormy,Residential,Electrical,Medium,2,8,62
03/10/2022,20:39,Monday,II-B (Guadalupe 1),14.06638609,121.3160385,Rainy,Commercial,Cooking,High,6,5,124
28/03/2023,19:46,Tuesday,Santisimo Rosario (Balagbag),14.07085741,121.3233162,Sunny,Industrial,Electrical,High,6,12,73
09/05/2021,3:38,Sunday,IV-B,14.07133735,121.3142816,Sunny,Residential,Natural,Low,0,9,10
05/05/2020,18:48,Tuesday,San Rafael (Buluburan),14.06950572,121.3220555,Sunny,Forest,Natural,Medium,0,8,41
15/07/2020,6:19,Wednesday,San Isidro (Balagbag),14.06267838,121.3107269,Sunny,Industrial,Electrical,Medium,1,10,72
14/11/2024,22:43,Thursday,III-C (Labak/De Roma),14.07403945,121.3213591,Rainy,Commercial,Arson,High,7,10,36
19/12/2024,20:03,Thursday,Santa Elena,14.06673437,121.3174706,Cloudy,Commercial,Arson,Low,0,9,11
12/12/2022,4:34,Monday,Santiago II (Bulaho),14.06824084,121.3151344,Cloudy,Residential,Electrical,Medium,5,9,10
22/10/2024,6:58,Tuesday,San Bartolome (Matang-ag),14.06548864,121.325224,Rainy,Commercial,Arson,High,11,11,75
10/11/2021,17:39,Wednesday,VII-A (P. Alcantara),14.06436627,121.3096223,Stormy,Commercial,Natural,Medium,3,7,68
21/05/2021,7:29,Friday,San Vicente,14.06907751,121.3196144,Sunny,Residential,Electrical,Low,1,10,10
31/05/2020,16:14,Sunday,Santa Catalina (Sandig),14.07163943,121.327393,Stormy,Residential,Natural,Low,1,6,12
24/07/2021,6:29,Saturday,II-C (Unson),14.06630747,121.3288803,Cloudy,Residential,Cooking,Low,2,8,14
05/04/2020,0:25,Sunday,V-B,14.07130743,121.321463,Cloudy,Residential,Electrical,Medium,3,10,10
11/04/2020,18:28,Saturday,San Lorenzo (Saluyan),14.07625244,121.3192174,Sunny,Residential,Electrical,Medium,2,10,44
29/11/2022,3:48,Tuesday,San Lucas 2 (Malinaw),14.06782365,121.3166289,Cloudy,Industrial,Electrical,High,2,10,318
25/09/2022,22:10,Sunday,Concepcion (Bunot),14.06439446,121.3162155,Cloudy,Commercial,Electrical,Low,0,5,21
05/07/2021,23:18,Monday,II-A (Triangulo Guadalupe 2),14.07190761,121.3178424,Rainy,Commercial,Electrical,Low,0,10,10
29/04/2021,13:13,Thursday,Santa Monica,14.05937404,121.3199812,Sunny,Residential,Natural,Medium,2,8,50
26/02/2020,23:50,Wednesday,San Francisco (Calihan),14.06673729,121.3203785,Rainy,Residential,Electrical,Medium,8,9,33
08/04/2023,21:36,Saturday,San Nicolas (Mag-ampong),14.06866726,121.3173256,Cloudy,Residential,Other,Low,0,9,17
15/11/2022,22:04,Tuesday,II-B (Guadalupe 1),14.06598429,121.3130687,Cloudy,Forest,Natural,Medium,0,11,87
20/12/2021,16:40,Monday,VII-B,14.07464545,121.3184919,Sunny,Residential,Cooking,High,11,10,53
30/04/2020,21:14,Thursday,I-C (Bagong Bayan),14.07015641,121.3187399,Cloudy,Residential,Arson,Medium,3,8,17
21/09/2021,11:33,Tuesday,San Marcos (Tikew),14.06680541,121.3244946,Rainy,Commercial,Cooking,Medium,0,10,69
11/12/2022,20:21,Sunday,I-B (City+Riverside),14.06666607,121.3205922,Sunny,Residential,Arson,Medium,6,5,30
24/08/2020,6:00,Monday,San Francisco (Calihan),14.07281941,121.3223062,Cloudy,Forest,Natural,Low,0,11,71
28/12/2020,18:03,Monday,VII-B,14.07070871,121.3236609,Sunny,Residential,Electrical,Low,1,14,41
18/08/2022,19:58,Thursday,VII-C,14.07285013,121.3197481,Cloudy,Commercial,Natural,Medium,5,7,23
05/04/2024,0:17,Friday,III-D (Vilongco),14.07063824,121.3230217,Cloudy,Residential,Electrical,Medium,2,11,22
25/03/2024,19:18,Monday,VI-D (Lparkers),14.07567105,121.3190935,Sunny,Residential,Electrical,High,5,5,176
25/07/2024,3:12,Thursday,II-F (Villa Rey),14.07174412,121.3174373,Sunny,Forest,Natural,Medium,2,8,45
27/04/2024,10:07,Saturday,San Gregorio,14.06884489,121.3242401,Cloudy,Residential,Cooking,Low,1,7,13
09/12/2022,22:36,Friday,Santo Angel (Ilog),14.0664022,121.3125573,Sunny,Residential,Electrical,High,9,5,221
31/10/2022,9:03,Monday,Bautista,14.07610277,121.3323323,Sunny,Commercial,Cooking,Medium,0,14,28
29/03/2024,10:36,Friday,San Buenaventura (Palakpakin),14.06498937,121.3210766,Sunny,Forest,Arson,High,2,12,98
21/11/2023,2:49,Tuesday,Santiago II (Bulaho),14.07373745,121.3222523,Rainy,Residential,Electrical,Low,0,6,10
28/03/2023,17:35,Tuesday,VI-C (Bagong Pook),14.07079102,121.3152357,Sunny,Industrial,Arson,Medium,2,9,58
13/05/2021,8:41,Thursday,II-A (Triangulo Guadalupe 2),14.06971759,121.3229321,Cloudy,Residential,Electrical,Low,0,13,39
01/04/2021,10:31,Thursday,Atisan,14.06866509,121.318985,Cloudy,Residential,Cooking,Low,0,8,10
18/04/2022,22:05,Monday,San Antonio 2 (Sapa),14.06839844,121.3155295,Sunny,Residential,Natural,Low,2,5,32
02/08/2024,10:47,Friday,San Rafael (Buluburan),14.0716351,121.3229899,Rainy,Residential,Cooking,Low,0,7,10
30/11/2020,10:59,Monday,III-A (Hermanos Belen),14.06953829,121.3284682,Cloudy,Residential,Cooking,Medium,2,13,108
31/07/2020,22:57,Friday,San Lucas 1 (Sabang),14.07143172,121.3191407,Rainy,Forest,Arson,Low,0,8,12
10/07/2023,6:24,Monday,VI-D (Lparkers),14.07112767,121.3138067,Cloudy,Residential,Electrical,Low,0,18,10
21/11/2023,18:19,Tuesday,Soledad (Macopa),14.07413954,121.3230552,Sunny,Residential,Arson,Medium,0,9,84
12/09/2020,3:17,Saturday,II-A (Triangulo Guadalupe 2),14.06998862,121.3173102,Sunny,Industrial,Electrical,Medium,2,10,190
30/07/2022,19:40,Saturday,Santa Cruz (Putol),14.06429061,121.3217132,Cloudy,Industrial,Electrical,Low,0,5,11
24/06/2021,14:51,Thursday,San Nicolas (Mag-ampong),14.06108903,121.3178122,Sunny,Residential,Arson,Medium,4,9,10
23/11/2021,13:34,Tuesday,VI-B,14.07658395,121.3253957,Cloudy,Residential,Electrical,High,7,6,10
24/02/2021,0:27,Wednesday,I-B (City+Riverside),14.07422383,121.3195288,Cloudy,Residential,Other,Medium,6,9,92
21/02/2022,2:47,Monday,Dolores,14.0825975,121.3246851,Sunny,Residential,Cooking,Low,1,13,10
06/06/2024,9:24,Thursday,VII-C,14.07056195,121.3167077,Rainy,Commercial,Arson,Medium,2,11,59
02/05/2023,18:32,Tuesday,Santo Niño (Arsum),14.0660759,121.3189897,Sunny,Residential,Electrical,Low,1,5,10
28/08/2022,20:20,Sunday,Santa Ana,14.07189353,121.3186244,Stormy,Commercial,Arson,Low,1,6,16
09/06/2020,10:00,Tuesday,Del Remedio (Wawa),14.07582432,121.3317388,Sunny,Commercial,Electrical,Medium,2,7,34
10/06/2020,23:43,Wednesday,III-B,14.06979698,121.3182925,Rainy,Residential,Electrical,Low,5,8,35
27/06/2020,8:49,Saturday,IV-A,14.06218669,121.3214959,Cloudy,Residential,Arson,Medium,6,5,130
30/06/2020,2:29,Tuesday,II-C (Unson),14.06299969,121.3172843,Sunny,Residential,Electrical,Medium,3,13,20
30/12/2020,23:05,Wednesday,Santa Ana,14.07254678,121.3191104,Rainy,Commercial,Electrical,High,5,10,23
29/01/2023,19:51,Sunday,Santa Isabel,14.06912165,121.3209002,Rainy,Commercial,Cooking,High,9,6,145
09/01/2022,2:12,Sunday,VI-C (Bagong Pook),14.07245922,121.3249482,Sunny,Residential,Cooking,Low,0,8,10
13/09/2021,1:44,Monday,V-C,14.06677664,121.3193058,Cloudy,Industrial,Electrical,High,3,8,55
10/08/2023,13:35,Thursday,VII-E,14.06419673,121.3192815,Sunny,Residential,Other,Medium,4,10,254
17/11/2024,19:17,Sunday,VII-B,14.06697814,121.3282144,Cloudy,Residential,Cooking,Medium,1,14,10
22/10/2020,21:42,Thursday,San Rafael (Buluburan),14.07169698,121.3187126,Stormy,Residential,Cooking,High,6,15,324
24/04/2022,14:07,Sunday,San Miguel (Balintin),14.06913047,121.324908,Cloudy,Residential,Electrical,Low,1,7,34
18/06/2023,8:43,Sunday,San Lucas 2 (Malinaw),14.07526008,121.3161983,Stormy,Residential,Cooking,Medium,4,10,20
11/02/2022,11:03,Friday,Santa Maria,14.07646439,121.3187206,Cloudy,Forest,Natural,High,4,11,15
07/06/2021,3:33,Monday,VI-E (YMCA),14.07741036,121.3236515,Sunny,Residential,Cooking,Low,0,9,10
23/09/2024,21:17,Monday,San Rafael (Buluburan),14.06576488,121.3148309,Cloudy,Forest,Natural,Low,1,5,10
24/07/2022,23:22,Sunday,Santo Niño (Arsum),14.05992432,121.3223308,Rainy,Commercial,Other,High,6,12,18
08/10/2023,0:51,Sunday,San Gregorio,14.06737185,121.3226759,Cloudy,Residential,Electrical,Medium,1,12,80
02/12/2022,2:27,Friday,Dolores,14.06712804,121.3129579,Cloudy,Residential,Electrical,Low,1,9,36
02/12/2021,3:51,Thursday,IV-C,14.0767853,121.3263851,Sunny,Residential,Other,Low,2,6,40
24/06/2024,1:08,Monday,San Isidro (Balagbag),14.07597607,121.3210032,Sunny,Residential,Other,Medium,4,11,56
10/09/2020,16:26,Thursday,V-A,14.07763876,121.3227516,Sunny,Residential,Other,High,6,9,27
03/10/2023,19:23,Tuesday,San Miguel (Balintin),14.05957638,121.3214832,Sunny,Residential,Arson,High,12,12,554
05/08/2020,17:14,Wednesday,III-A (Hermanos Belen),14.07234197,121.3062012,Sunny,Residential,Cooking,Low,0,10,19
17/11/2024,22:15,Sunday,Santiago II (Bulaho),14.0741382,121.3245215,Cloudy,Residential,Electrical,High,3,11,21
27/09/2021,23:13,Monday,San Antonio 1 (Balanga),14.06751109,121.3060067,Rainy,Residential,Other,High,4,10,10
05/08/2024,21:49,Monday,VII-E,14.0687624,121.3195935,Sunny,Residential,Electrical,Low,0,6,19
20/09/2023,16:08,Wednesday,Santo Angel (Ilog),14.07287845,121.3196835,Rainy,Residential,Cooking,High,8,12,17
23/10/2022,5:35,Sunday,VII-B,14.07807645,121.3201497,Cloudy,Residential,Natural,Low,0,7,58
29/04/2020,20:40,Wednesday,IV-B,14.06586797,121.3213062,Sunny,Residential,Natural,Medium,1,14,95
23/02/2024,16:52,Friday,VII-E,14.07212349,121.313408,Rainy,Forest,Other,Medium,2,8,28
11/07/2020,0:56,Saturday,V-B,14.06886365,121.3173216,Stormy,Residential,Electrical,Low,0,5,23
24/05/2020,6:19,Sunday,V-B,14.06169626,121.3225263,Stormy,Residential,Cooking,Low,0,12,42
02/01/2022,12:25,Sunday,V-B,14.06804573,121.3114711,Sunny,Residential,Arson,Medium,5,9,122
02/10/2024,22:37,Wednesday,Santo Niño (Arsum),14.0699559,121.3187529,Sunny,Residential,Electrical,Medium,0,8,21
23/12/2020,10:55,Wednesday,III-A (Hermanos Belen),14.06859734,121.3171586,Cloudy,Commercial,Electrical,Low,1,11,25
04/01/2023,2:46,Wednesday,V-D,14.07036829,121.3216387,Sunny,Forest,Natural,Medium,0,10,218
03/03/2022,9:21,Thursday,Santa Ana,14.07118517,121.3214118,Rainy,Commercial,Arson,Low,1,8,10
22/10/2024,21:08,Tuesday,III-D (Vilongco),14.07270302,121.317898,Sunny,Residential,Arson,Medium,3,7,35
02/01/2022,4:00,Sunday,San Antonio 2 (Sapa),14.06981053,121.3124945,Cloudy,Commercial,Natural,High,6,12,305
22/02/2023,20:53,Wednesday,I-B (City+Riverside),14.07309739,121.3175909,Sunny,Residential,Other,Low,1,7,71
29/11/2022,22:27,Tuesday,VII-E,14.07630512,121.3117086,Sunny,Industrial,Electrical,Low,0,8,26
01/06/2022,19:01,Wednesday,II-C (Unson),14.06900377,121.3152643,Cloudy,Commercial,Natural,Low,0,12,28
19/04/2020,7:57,Sunday,San Crispin (Lumbangan),14.06796227,121.3158756,Sunny,Residential,Natural,Low,0,10,45
31/10/2021,19:12,Sunday,Santa Isabel,14.0687164,121.3253803,Cloudy,Commercial,Electrical,High,4,11,100
